pair_id,mu_A,sigma_A,R_A,mu_B,sigma_B,R_B,d_mu,d_sigma,d_R,menu_type,subtype,pair_distance,pair_distance_metric,coordinate_distance,triad_id,triad_pair,menu_source,experiment_id,path_id,t_value,interp_mu,interp_sigma,reference_mu,reference_sigma,interp_is_menu_A,target_model,u_A,u_B,delta_u,completeness,prob_A,prob_B,label_a,label_b,cue_suffix,delta_z,position_bias,position_corrected_pair_complete
125,10.0,30,1000.0,3.0,43,1858.0,7.0,-13,-858.0,estimation,indifference,14.7648230602334,mu_sigma,14.7648230602334,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.502120971679688,19.625946044921875,1.8761749267578125,0.9968558373910745,0.8644446254252117,0.13241121196586284,A,B,Your choice is Option ,1.9376401901245117,-0.06146526336669922,True
125,3.0,43,1858.0,10.0,30,1000.0,-7.0,13,858.0,mirror,indifference,14.7648230602334,mu_sigma,14.7648230602334,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.877084732055664,21.876190185546875,-1.999105453491211,0.9975516038577676,0.1190047896553949,0.8785468142023728,A,B,Your choice is Option ,-1.9376401901245117,-0.06146526336669922,True
126,10.0,30,1000.0,3.0,44,1945.0,7.0,-14,-945.0,estimation,indifference,15.652475842498529,mu_sigma,15.652475842498529,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.377471923828125,19.50107192993164,1.8763999938964844,0.9965332829332739,0.8641907479327047,0.13234253500056928,A,B,Your choice is Option ,2.000215530395508,-0.12381553649902344,True
126,3.0,44,1945.0,10.0,30,1000.0,-7.0,14,945.0,mirror,indifference,15.652475842498529,mu_sigma,15.652475842498529,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.87704086303711,22.00107192993164,-2.1240310668945312,0.9977777208369387,0.10654567435842187,0.8912320464785168,A,B,Your choice is Option ,-2.000215530395508,-0.12381553649902344,True
127,10.0,30,1000.0,3.0,45,2034.0,7.0,-15,-1034.0,estimation,indifference,16.55294535724685,mu_sigma,16.55294535724685,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.377275466918945,19.501039505004883,1.8762359619140625,0.996484666825007,0.8641297625021211,0.13235490432288585,A,B,Your choice is Option ,1.9377918243408203,-0.06155586242675781,True
127,3.0,45,2034.0,10.0,30,1000.0,-7.0,15,1034.0,mirror,indifference,16.55294535724685,mu_sigma,16.55294535724685,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.87691879272461,21.876266479492188,-1.9993476867675781,0.9975132673556086,0.11897483158860885,0.8785384357669997,A,B,Your choice is Option ,-1.9377918243408203,-0.06155586242675781,True
128,10.0,30,1000.0,3.0,46,2125.0,7.0,-16,-1125.0,estimation,indifference,17.46424919657298,mu_sigma,17.46424919657298,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.377588272094727,19.376028060913086,2.0015602111816406,0.9963909430998241,0.8777813552155143,0.11860958788430982,A,B,Your choice is Option ,2.0628767013549805,-0.061316490173339844,True
128,3.0,46,2125.0,10.0,30,1000.0,-7.0,16,1125.0,mirror,indifference,17.46424919657298,mu_sigma,17.46424919657298,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.876859664916992,22.001052856445312,-2.1241931915283203,0.9976938430859323,0.10652129077944913,0.8911725523064832,A,B,Your choice is Option ,-2.0628767013549805,-0.061316490173339844,True
129,10.0,30,1000.0,3.0,47,2218.0,7.0,-17,-1218.0,estimation,indifference,18.384776310850235,mu_sigma,18.384776310850235,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.37738037109375,19.251022338867188,2.1263580322265625,0.9963340395119742,0.8901634566604426,0.10617058285153158,A,B,Your choice is Option ,2.187798500061035,-0.061440467834472656,True
129,3.0,47,2218.0,10.0,30,1000.0,-7.0,17,1218.0,mirror,indifference,18.384776310850235,mu_sigma,18.384776310850235,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.75187873840332,22.001117706298828,-2.249238967895508,0.9976646153747364,0.09519229915464092,0.9024723162200955,A,B,Your choice is Option ,-2.187798500061035,-0.061440467834472656,True
130,10.0,30,1000.0,3.0,48,2313.0,7.0,-18,-1313.0,estimation,indifference,19.313207915827967,mu_sigma,19.313207915827967,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.502277374267578,19.251018524169922,2.2512588500976562,0.9967023059433384,0.9017754470300892,0.0949268589132492,A,B,Your choice is Option ,2.2502737045288086,0.0009851455688476562,True
130,3.0,48,2313.0,10.0,30,1000.0,-7.0,18,1313.0,mirror,indifference,19.313207915827967,mu_sigma,19.313207915827967,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.751880645751953,22.001169204711914,-2.249288558959961,0.9976598948043436,0.09518757858424812,0.9024723162200955,A,B,Your choice is Option ,-2.2502737045288086,0.0009851455688476562,True
131,10.0,30,1000.0,3.0,49,2410.0,7.0,-19,-1410.0,estimation,indifference,20.248456731316587,mu_sigma,20.248456731316587,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.626941680908203,19.250974655151367,2.375967025756836,0.9969942882246248,0.9122260599240688,0.084768228300556,A,B,Your choice is Option ,2.3750762939453125,0.0008907318115234375,True
131,3.0,49,2410.0,10.0,30,1000.0,-7.0,19,1410.0,mirror,indifference,20.248456731316587,mu_sigma,20.248456731316587,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.626983642578125,22.001169204711914,-2.374185562133789,0.9976115096958451,0.08495906653859249,0.9126524431572526,A,B,Your choice is Option ,-2.3750762939453125,0.0008907318115234375,True
132,10.0,30,1000.0,3.0,50,2509.0,7.0,-20,-1509.0,estimation,indifference,21.18962010041709,mu_sigma,21.18962010041709,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.627050399780273,19.251070022583008,2.3759803771972656,0.9970007629373816,0.912233019683131,0.08476774325425065,A,B,Your choice is Option ,2.43753719329834,-0.06155681610107422,True
132,3.0,50,2509.0,10.0,30,1000.0,-7.0,20,1509.0,mirror,indifference,21.18962010041709,mu_sigma,21.18962010041709,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.626983642578125,22.12607765197754,-2.499094009399414,0.9978774479459565,0.07576056994276074,0.9221168780031958,A,B,Your choice is Option ,-2.43753719329834,-0.06155681610107422,True
133,10.0,30,1000.0,3.0,51,2610.0,7.0,-21,-1610.0,estimation,indifference,22.135943621178654,mu_sigma,22.135943621178654,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.502260208129883,19.001073837280273,2.5011863708496094,0.9965076214583102,0.9209972037729406,0.07551041768536958,A,B,Your choice is Option ,2.562623977661133,-0.06143760681152344,True
133,3.0,51,2610.0,10.0,30,1000.0,-7.0,21,1610.0,mirror,indifference,22.135943621178654,mu_sigma,22.135943621178654,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.377180099487305,22.00124168395996,-2.6240615844726562,0.9975196327117979,0.06743813315659718,0.9300814995552007,A,B,Your choice is Option ,-2.562623977661133,-0.06143760681152344,True
134,10.0,30,1000.0,3.0,52,2713.0,7.0,-22,-1713.0,estimation,indifference,23.08679276123039,mu_sigma,23.08679276123039,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.627151489257812,19.00113296508789,2.626018524169922,0.9968267492133694,0.9295583198026248,0.06726842941074462,A,B,Your choice is Option ,2.6250381469726562,0.000980377197265625,True
134,3.0,52,2713.0,10.0,30,1000.0,-7.0,22,1713.0,mirror,indifference,23.08679276123039,mu_sigma,23.08679276123039,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.377180099487305,22.001237869262695,-2.6240577697753906,0.9975389163317829,0.0674396767106346,0.9300992396211484,A,B,Your choice is Option ,-2.6250381469726562,0.000980377197265625,True
135,10.0,30,1000.0,3.0,53,2818.0,7.0,-23,-1818.0,estimation,indifference,24.041630560342615,mu_sigma,24.041630560342615,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.62718963623047,19.000980377197266,2.626209259033203,0.9968576502097561,0.9295990995082801,0.06725855070147603,A,B,Your choice is Option ,2.6876792907714844,-0.06147003173828125,True
135,3.0,53,2818.0,10.0,30,1000.0,-7.0,23,1818.0,mirror,indifference,24.041630560342615,mu_sigma,24.041630560342615,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.37701416015625,22.126163482666016,-2.7491493225097656,0.9977226910544654,0.0599977659109657,0.9377249251434997,A,B,Your choice is Option ,-2.6876792907714844,-0.06147003173828125,True
136,10.0,30,1000.0,3.0,54,2925.0,7.0,-24,-1925.0,estimation,indifference,25.0,mu_sigma,25.0,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.62710189819336,18.87598419189453,2.751117706298828,0.9967716389796436,0.9369418593439298,0.05982977963571378,A,B,Your choice is Option ,2.7501220703125,0.000995635986328125,True
136,3.0,54,2925.0,10.0,30,1000.0,-7.0,24,1925.0,mirror,indifference,25.0,mu_sigma,25.0,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.25211524963379,22.00124168395996,-2.749126434326172,0.9974025078489424,0.059979802045658434,0.9374227058032839,A,B,Your choice is Option ,-2.7501220703125,0.000995635986328125,True
137,10.0,30,1000.0,3.0,55,3034.0,7.0,-25,-2034.0,estimation,indifference,25.96150997149434,mu_sigma,25.96150997149434,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.62713623046875,18.87601661682129,2.751119613647461,0.9967563154531015,0.936927562854808,0.059828752598293435,A,B,Your choice is Option ,2.750180244445801,0.0009393692016601562,True
137,3.0,55,3034.0,10.0,30,1000.0,-7.0,25,2034.0,mirror,indifference,25.96150997149434,mu_sigma,25.96150997149434,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,19.37697410583496,22.1262149810791,-2.7492408752441406,0.9976353729369513,0.05998735307889567,0.9376480198580556,A,B,Your choice is Option ,-2.750180244445801,0.0009393692016601562,True
138,10.0,30,1000.0,3.5,10,112.25,6.5,20,887.75,estimation,indifference,21.02974084481309,mu_sigma,21.02974084481309,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.251962661743164,20.750938415527344,0.5010242462158203,0.9973298483087212,0.6210372991914263,0.3762925491172949,A,B,Your choice is Option ,0.4376802444458008,0.06334400177001953,True
138,3.5,10,112.25,10.0,30,1000.0,-6.5,-20,-887.75,mirror,indifference,21.02974084481309,mu_sigma,21.02974084481309,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.001798629760742,21.376134872436523,-0.37433624267578125,0.99752928294975,0.4064868479704239,0.5910424349793261,A,B,Your choice is Option ,-0.4376802444458008,0.06334400177001953,True
139,10.0,30,1000.0,3.5,11,133.25,6.5,19,866.75,estimation,indifference,20.081085628023203,mu_sigma,20.081085628023203,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.251995086669922,20.750900268554688,0.5010948181152344,0.9973413383929274,0.6210609903361668,0.3762803480567606,A,B,Your choice is Option ,0.5001430511474609,0.0009517669677734375,True
139,3.5,11,133.25,10.0,30,1000.0,-6.5,-19,-866.75,mirror,indifference,20.081085628023203,mu_sigma,20.081085628023203,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.876962661743164,21.37615394592285,-0.4991912841796875,0.9974036438244906,0.37675001529477914,0.6206536285297115,A,B,Your choice is Option ,-0.5001430511474609,0.0009517669677734375,True
140,10.0,30,1000.0,3.5,12,156.25,6.5,18,843.75,estimation,indifference,19.13765920900464,mu_sigma,19.13765920900464,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.251874923706055,20.625938415527344,0.6259365081787109,0.9972695286365784,0.649788421327157,0.3474811073094214,A,B,Your choice is Option ,0.5625762939453125,0.06336021423339844,True
140,3.5,12,156.25,10.0,30,1000.0,-6.5,-18,-843.75,mirror,indifference,19.13765920900464,mu_sigma,19.13765920900464,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.876914978027344,21.376131057739258,-0.49921607971191406,0.9973809856614473,0.3767356436963657,0.6206453419650816,A,B,Your choice is Option ,-0.5625762939453125,0.06336021423339844,True
141,10.0,30,1000.0,3.5,13,181.25,6.5,17,818.75,estimation,indifference,18.200274723201296,mu_sigma,18.200274723201296,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25189208984375,20.625959396362305,0.6259326934814453,0.9972727563193508,0.6497896607013959,0.3474830956179549,A,B,Your choice is Option ,0.5626220703125,0.06331062316894531,True
141,3.5,13,181.25,10.0,30,1000.0,-6.5,-17,-818.75,mirror,indifference,18.200274723201296,mu_sigma,18.200274723201296,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.87684440612793,21.376155853271484,-0.4993114471435547,0.9973754960840286,0.3767112132372223,0.6206642828468064,A,B,Your choice is Option ,-0.5626220703125,0.06331062316894531,True
142,10.0,30,1000.0,3.5,14,208.25,6.5,16,791.75,estimation,indifference,17.269916039170543,mu_sigma,17.269916039170543,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25199317932129,20.625999450683594,0.6259937286376953,0.9972420377950038,0.6497834638538401,0.34745857394116364,A,B,Your choice is Option ,0.6250638961791992,0.0009298324584960938,True
142,3.5,14,208.25,10.0,30,1000.0,-6.5,-16,-791.75,mirror,indifference,17.269916039170543,mu_sigma,17.269916039170543,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.8769474029541,21.501081466674805,-0.6241340637207031,0.9975786022684305,0.3479971232816646,0.649581478986766,A,B,Your choice is Option ,-0.6250638961791992,0.0009298324584960938,True
143,10.0,30,1000.0,3.5,15,237.25,6.5,15,762.75,estimation,indifference,16.347782724271816,mu_sigma,16.347782724271816,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25194549560547,20.625938415527344,0.626007080078125,0.9972564197288096,0.6497958576080498,0.34746056212075976,A,B,Your choice is Option ,0.625091552734375,0.00091552734375,True
143,3.5,15,237.25,10.0,30,1000.0,-6.5,-15,-762.75,mirror,indifference,16.347782724271816,mu_sigma,16.347782724271816,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.87684440612793,21.501020431518555,-0.624176025390625,0.9976134715216625,0.3479997782991419,0.6496136932225205,A,B,Your choice is Option ,-0.625091552734375,0.00091552734375,True
144,10.0,30,1000.0,3.5,16,268.25,6.5,14,731.75,estimation,indifference,15.435349040433131,mu_sigma,15.435349040433131,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25190544128418,20.501020431518555,0.750885009765625,0.9971621035096649,0.6774435217679843,0.3197185817416807,A,B,Your choice is Option ,0.6875848770141602,0.06330013275146484,True
144,3.5,16,268.25,10.0,30,1000.0,-6.5,-14,-731.75,mirror,indifference,15.435349040433131,mu_sigma,15.435349040433131,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.87679672241211,21.501081466674805,-0.6242847442626953,0.9976098890643598,0.34797389274277013,0.6496359963215896,A,B,Your choice is Option ,-0.6875848770141602,0.06330013275146484,True
145,10.0,30,1000.0,3.5,17,301.25,6.5,13,698.75,estimation,indifference,14.534441853748634,mu_sigma,14.534441853748634,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.251874923706055,20.625850677490234,0.6260242462158203,0.9972447489275993,0.6497921394569657,0.34745260947063356,A,B,Your choice is Option ,0.6875677108764648,-0.06154346466064453,True
145,3.5,17,301.25,10.0,30,1000.0,-6.5,-13,-698.75,mirror,indifference,14.534441853748634,mu_sigma,14.534441853748634,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.751928329467773,21.501039505004883,-0.7491111755371094,0.9975052036579983,0.320214135008333,0.6772910686496653,A,B,Your choice is Option ,-0.6875677108764648,-0.06154346466064453,True
146,10.0,30,1000.0,3.5,18,336.25,6.5,12,663.75,estimation,indifference,13.647344063956181,mu_sigma,13.647344063956181,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.251874923706055,20.50096321105957,0.7509117126464844,0.9971687816884682,0.6774538588146499,0.31971492287381836,A,B,Your choice is Option ,0.7500400543212891,0.0008716583251953125,True
146,3.5,18,336.25,10.0,30,1000.0,-6.5,-12,-663.75,mirror,indifference,13.647344063956181,mu_sigma,13.647344063956181,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.751962661743164,21.501131057739258,-0.7491683959960938,0.9974811737330407,0.32019398056286896,0.6772871931701717,A,B,Your choice is Option ,-0.7500400543212891,0.0008716583251953125,True
147,10.0,30,1000.0,3.5,19,373.25,6.5,11,626.75,estimation,indifference,12.776932339180638,mu_sigma,12.776932339180638,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25201416015625,20.6258544921875,0.62615966796875,0.9972585654468592,0.6498318008320842,0.34742676461477495,A,B,Your choice is Option ,0.6877174377441406,-0.061557769775390625,True
147,3.5,19,373.25,10.0,30,1000.0,-6.5,-11,-626.75,mirror,indifference,12.776932339180638,mu_sigma,12.776932339180638,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.751876831054688,21.50115203857422,-0.7492752075195312,0.9975021485731141,0.3201774915055741,0.6773246570675401,A,B,Your choice is Option ,-0.6877174377441406,-0.061557769775390625,True
148,10.0,30,1000.0,3.5,20,412.25,6.5,10,587.75,estimation,indifference,11.926860441876563,mu_sigma,11.926860441876563,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25204849243164,20.500934600830078,0.7511138916015625,0.9971307745021616,0.6774719490258588,0.3196588254763028,A,B,Your choice is Option ,0.7501955032348633,0.0009183883666992188,True
148,3.5,20,412.25,10.0,30,1000.0,-6.5,-10,-587.75,mirror,indifference,11.926860441876563,mu_sigma,11.926860441876563,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.75185775756836,21.501134872436523,-0.7492771148681641,0.9975053430572427,0.3201781021962572,0.6773272408609855,A,B,Your choice is Option ,-0.7501955032348633,0.0009183883666992188,True
149,10.0,30,1000.0,3.5,21,453.25,6.5,9,546.75,estimation,indifference,11.10180165558726,mu_sigma,11.10180165558726,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25202751159668,20.500947952270508,0.7510795593261719,0.9972026118652142,0.6775132998940382,0.319689311971176,A,B,Your choice is Option ,0.8126392364501953,-0.06155967712402344,True
149,3.5,21,453.25,10.0,30,1000.0,-6.5,-9,-546.75,mirror,indifference,11.10180165558726,mu_sigma,11.10180165558726,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.751863479614258,21.626062393188477,-0.8741989135742188,0.9976927097476984,0.2937021239853393,0.7039905857623591,A,B,Your choice is Option ,-0.8126392364501953,-0.06155967712402344,True
150,10.0,30,1000.0,3.5,22,496.25,6.5,8,503.75,estimation,indifference,10.307764064044152,mu_sigma,10.307764064044152,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25201416015625,20.500877380371094,0.7511367797851562,0.9971481826893744,0.6774887475116664,0.319659435177708,A,B,Your choice is Option ,0.8127040863037109,-0.06156730651855469,True
150,3.5,22,496.25,10.0,30,1000.0,-6.5,-8,-503.75,mirror,indifference,10.307764064044152,mu_sigma,10.307764064044152,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.75181007385254,21.626081466674805,-0.8742713928222656,0.997688549522049,0.2936858788566332,0.7040026706654158,A,B,Your choice is Option ,-0.8127040863037109,-0.06156730651855469,True
151,10.0,30,1000.0,3.5,23,541.25,6.5,7,458.75,estimation,indifference,9.5524865872714,mu_sigma,9.5524865872714,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.25206756591797,20.500877380371094,0.751190185546875,0.9971425228148718,0.6774965007994489,0.31964602201542297,A,B,Your choice is Option ,0.8751649856567383,-0.12397480010986328,True
151,3.5,23,541.25,10.0,30,1000.0,-6.5,-7,-458.75,mirror,indifference,9.5524865872714,mu_sigma,9.5524865872714,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.626941680908203,21.626081466674805,-0.9991397857666016,0.9975875900521727,0.268461378317235,0.7291262117349377,A,B,Your choice is Option ,-0.8751649856567383,-0.12397480010986328,True
152,10.0,30,1000.0,3.5,24,588.25,6.5,6,411.75,estimation,indifference,8.845903006477066,mu_sigma,8.845903006477066,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376890182495117,20.500823974609375,0.8760662078857422,0.9973578290250313,0.7041409904406418,0.2932168385843895,A,B,Your choice is Option ,0.9376115798950195,-0.061545372009277344,True
152,3.5,24,588.25,10.0,30,1000.0,-6.5,-6,-411.75,mirror,indifference,8.845903006477066,mu_sigma,8.845903006477066,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.62690544128418,21.626062393188477,-0.9991569519042969,0.9975943981432835,0.26845984217330127,0.7291345559699823,A,B,Your choice is Option ,-0.9376115798950195,-0.061545372009277344,True
153,10.0,30,1000.0,3.5,25,637.25,6.5,5,362.75,estimation,indifference,8.200609733428363,mu_sigma,8.200609733428363,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,21.376941680908203,20.37590217590332,1.0010395050048828,0.9972853880091954,0.7292778135627355,0.26800757444645995,A,B,Your choice is Option ,1.0000858306884766,0.00095367431640625,True
153,3.5,25,637.25,10.0,30,1000.0,-6.5,-5,-362.75,mirror,indifference,8.200609733428363,mu_sigma,8.200609733428363,,,indifference_curve_menus.json,indifference_curve,,,,,,,,/home/jfoster@ivey.ca/ai-preferences/code/experiments/finetune_runs/llama31_8b_beta00045_kappa02/merged,20.626976013183594,21.626108169555664,-0.9991321563720703,0.9976391110164995,0.2684767402400258,0.7291623707764736,A,B,Your choice is Option ,-1.0000858306884766,0.00095367431640625,True
